/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311876/flipsid3-vs-renegades-pgl-major-krakow-2017-main-qualifier,/download/demo/29791,2017-06-29T17:25:00,FlipSid3,/team/5988/flipsid3,Renegades,/team/6211/renegades
/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311875/hellraisers-vs-vega-squadron-pgl-major-krakow-2017-main-qualifier,/download/demo/29785,2017-06-29T16:00:00,HellRaisers,/team/5310/hellraisers,Vega Squadron,/team/6094/vega-squadron
/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311874/mousesports-vs-tengri-pgl-major-krakow-2017-main-qualifier,/download/demo/29784,2017-06-29T14:55:00,mousesports,/team/4494/mousesports,Tengri,/team/7145/tengri
/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311873/godsent-vs-dignitas-pgl-major-krakow-2017-main-qualifier,/download/demo/29783,2017-06-29T12:55:00,GODSENT,/team/6902/godsent,dignitas,/team/5422/dignitas
/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311872/liquid-vs-tyloo-pgl-major-krakow-2017-main-qualifier,/download/demo/29777,2017-06-29T10:55:00,Liquid,/team/5973/liquid,TyLoo,/team/4863/tyloo
/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311871/optic-vs-penta-pgl-major-krakow-2017-main-qualifier,/download/demo/29769,2017-06-29T09:10:00,OpTic,/team/6615/optic,PENTA,/team/5395/penta
/events/2721/pgl-major-krakow-2017-main-qualifier,/matches/2311870/g2-vs-immortals-pgl-major-krakow-2017-main-qualifier,/download/demo/29759,2017-06-29T07:00:00,G2,/team/5995/g2,Immortals,/team/7010/immortals
/events/2763/ecs-season-3-finals,/matches/2311693/faze-vs-sk-ecs-season-3-finals,/download/demo/29660,2017-06-25T19:30:00,FaZe,/team/6667/faze,SK,/team/6137/sk
/events/2763/ecs-season-3-finals,/matches/2311692/sk-vs-astralis-ecs-season-3-finals,/download/demo/29656,2017-06-25T14:30:00,SK,/team/6137/sk,Astralis,/team/6665/astralis
/events/2763/ecs-season-3-finals,/matches/2311691/cloud9-vs-faze-ecs-season-3-finals,/download/demo/29648,2017-06-25T11:20:00,Cloud9,/team/5752/cloud9,FaZe,/team/6667/faze
/events/2763/ecs-season-3-finals,/matches/2311690/astralis-vs-liquid-ecs-season-3-finals,/download/demo/29616,2017-06-24T19:55:00,Astralis,/team/6665/astralis,Liquid,/team/5973/liquid
/events/2763/ecs-season-3-finals,/matches/2311689/faze-vs-g2-ecs-season-3-finals,/download/demo/29611,2017-06-24T17:00:00,FaZe,/team/6667/faze,G2,/team/5995/g2
/events/2763/ecs-season-3-finals,/matches/2311688/fnatic-vs-liquid-ecs-season-3-finals,/download/demo/29606,2017-06-24T13:00:00,fnatic,/team/4991/fnatic,Liquid,/team/5973/liquid
/events/2763/ecs-season-3-finals,/matches/2311687/optic-vs-g2-ecs-season-3-finals,/download/demo/29599,2017-06-24T10:15:00,OpTic,/team/6615/optic,G2,/team/5995/g2
/events/2763/ecs-season-3-finals,/matches/2311685/cloud9-vs-astralis-ecs-season-3-finals,/download/demo/29590,2017-06-23T18:55:00,Cloud9,/team/5752/cloud9,Astralis,/team/6665/astralis
/events/2763/ecs-season-3-finals,/matches/2311683/liquid-vs-astralis-ecs-season-3-finals,/download/demo/29584,2017-06-23T17:10:00,Liquid,/team/5973/liquid,Astralis,/team/6665/astralis
/events/2763/ecs-season-3-finals,/matches/2311682/cloud9-vs-fnatic-ecs-season-3-finals,/download/demo/29580,2017-06-23T16:00:00,Cloud9,/team/5752/cloud9,fnatic,/team/4991/fnatic
/events/2763/ecs-season-3-finals,/matches/2311681/faze-vs-sk-ecs-season-3-finals,/download/demo/29579,2017-06-23T14:40:00,FaZe,/team/6667/faze,SK,/team/6137/sk
/events/2763/ecs-season-3-finals,/matches/2311677/g2-vs-sk-ecs-season-3-finals,/download/demo/29578,2017-06-23T13:10:00,G2,/team/5995/g2,SK,/team/6137/sk
/events/2763/ecs-season-3-finals,/matches/2311676/faze-vs-optic-ecs-season-3-finals,/download/demo/29577,2017-06-23T11:15:00,FaZe,/team/6667/faze,OpTic,/team/6615/optic
/events/2569/dreamhack-open-summer-2017,/matches/2311469/sk-vs-fnatic-dreamhack-open-summer-2017,/download/demo/29474,2017-06-19T17:05:00,SK,/team/6137/sk,fnatic,/team/4991/fnatic
/events/2569/dreamhack-open-summer-2017,/matches/2311468/immortals-vs-fnatic-dreamhack-open-summer-2017,/download/demo/29468,2017-06-19T13:10:00,Immortals,/team/7010/immortals,fnatic,/team/4991/fnatic
/events/2569/dreamhack-open-summer-2017,/matches/2311467/clg-vs-sk-dreamhack-open-summer-2017,/download/demo/29467,2017-06-19T10:00:00,CLG,/team/5974/clg,SK,/team/6137/sk
/events/2569/dreamhack-open-summer-2017,/matches/2311466/fnatic-vs-gambit-dreamhack-open-summer-2017,/download/demo/29447,2017-06-18T17:00:00,fnatic,/team/4991/fnatic,Gambit,/team/6651/gambit
/events/2569/dreamhack-open-summer-2017,/matches/2311465/sk-vs-mousesports-dreamhack-open-summer-2017,/download/demo/29439,2017-06-18T14:00:00,SK,/team/6137/sk,mousesports,/team/4494/mousesports
/events/2569/dreamhack-open-summer-2017,/matches/2311464/gambit-vs-cloud9-dreamhack-open-summer-2017,/download/demo/29438,2017-06-18T11:40:00,Gambit,/team/6651/gambit,Cloud9,/team/5752/cloud9
/events/2569/dreamhack-open-summer-2017,/matches/2311463/singularity-vs-mousesports-dreamhack-open-summer-2017,/download/demo/29437,2017-06-18T09:00:00,Singularity,/team/6978/singularity,mousesports,/team/4494/mousesports
/events/2569/dreamhack-open-summer-2017,/matches/2311462/clg-vs-fnatic-dreamhack-open-summer-2017,/download/demo/29436,2017-06-17T18:15:00,CLG,/team/5974/clg,fnatic,/team/4991/fnatic
